transformer_id,secondary_winding,from_bus,from_phases,to_bus,to_phases,from_connection,to_connection,voltage_ratio,tap_pu,enabled
t5337701b,1,l2879071,b,x2879071b,a,wye,wye,0.01666667,1,1
t5337701b,2,l2879071,b,x2879071b,b,wye,wye,0.01666667,1,1
t5337675a,1,l2785514,a,x2785514a,a,wye,wye,0.01666667,1,1
t5337675a,2,l2785514,a,x2785514a,b,wye,wye,0.01666667,1,1
t5260594a,1,l2898457,a,x2898457a,a,wye,wye,0.01666667,1,1
t5260594a,2,l2898457,a,x2898457a,b,wye,wye,0.01666667,1,1
t2224386815a,1,l3727708,a,x3727708a,a,wye,wye,0.01666667,1,1
t2224386815a,2,l3727708,a,x3727708a,b,wye,wye,0.01666667,1,1
t5260590b,1,l3216988,b,x3216988b,a,wye,wye,0.01666667,1,1
t5260590b,2,l3216988,b,x3216988b,b,wye,wye,0.01666667,1,1
t5323266b,1,l3197632,b,x3197632b,a,wye,wye,0.01666667,1,1
t5323266b,2,l3197632,b,x3197632b,b,wye,wye,0.01666667,1,1
t5293422c,1,l3178997,c,x3178997c,a,wye,wye,0.01666667,1,1
t5293422c,2,l3178997,c,x3178997c,b,wye,wye,0.01666667,1,1
t5339005b,1,l2785535,b,x2785535b,a,wye,wye,0.01666667,1,1
t5339005b,2,l2785535,b,x2785535b,b,wye,wye,0.01666667,1,1
t5337626c,1,l3216343,c,x3216343c,a,wye,wye,0.01666667,1,1
t5337626c,2,l3216343,c,x3216343c,b,wye,wye,0.01666667,1,1
t5338919a,1,l2748127,a,x2748127a,a,wye,wye,0.01666667,1,1
t5338919a,2,l2748127,a,x2748127a,b,wye,wye,0.01666667,1,1
t5355438c,1,l2673323,c,x2673323c,a,wye,wye,0.01666667,1,1
t5355438c,2,l2673323,c,x2673323c,b,wye,wye,0.01666667,1,1
t5138798b,1,l3104859,b,x3104859b,a,wye,wye,0.01666667,1,1
t5138798b,2,l3104859,b,x3104859b,b,wye,wye,0.01666667,1,1
t228001810a,1,l2859403,a,x2859403a,a,wye,wye,0.01666667,1,1
t228001810a,2,l2859403,a,x2859403a,b,wye,wye,0.01666667,1,1
t5338915c,1,l2954345,c,x2954345c,a,wye,wye,0.01666667,1,1
t5338915c,2,l2954345,c,x2954345c,b,wye,wye,0.01666667,1,1
t5339048a,1,l3160098,a,x3160098a,a,wye,wye,0.01666667,1,1
t5339048a,2,l3160098,a,x3160098a,b,wye,wye,0.01666667,1,1
t5325474b,1,l3254228,b,x3254228b,a,wye,wye,0.01666667,1,1
t5325474b,2,l3254228,b,x3254228b,b,wye,wye,0.01666667,1,1
t5321878a,1,l3101788,a,x3101788a,a,wye,wye,0.01666667,1,1
t5321878a,2,l3101788,a,x3101788a,b,wye,wye,0.01666667,1,1
t5337677a,1,l2785513,a,x2785513a,a,wye,wye,0.01666667,1,1
t5337677a,2,l2785513,a,x2785513a,b,wye,wye,0.01666667,1,1
t225684682b,1,l3231269,b,x3231269b,a,wye,wye,0.01666667,1,1
t225684682b,2,l3231269,b,x3231269b,b,wye,wye,0.01666667,1,1
t28129399c,1,l2991921,c,x2991921c,a,wye,wye,0.01666667,1,1
t28129399c,2,l2991921,c,x2991921c,b,wye,wye,0.01666667,1,1
t5302731a,1,l3122826,a,x3122826a,a,wye,wye,0.01666667,1,1
t5302731a,2,l3122826,a,x3122826a,b,wye,wye,0.01666667,1,1
t21325725c,1,l2842390,c,x2842390c,a,wye,wye,0.01666667,1,1
t21325725c,2,l2842390,c,x2842390c,b,wye,wye,0.01666667,1,1
t5138571a,1,l2991913,a,x2991913a,a,wye,wye,0.01666667,1,1
t5138571a,2,l2991913,a,x2991913a,b,wye,wye,0.01666667,1,1
t5339020a,1,l3104144,a,x3104144a,a,wye,wye,0.01666667,1,1
t5339020a,2,l3104144,a,x3104144a,b,wye,wye,0.01666667,1,1
t5339013b,1,l2804270,b,x2804270b,a,wye,wye,0.01666667,1,1
t5339013b,2,l2804270,b,x2804270b,b,wye,wye,0.01666667,1,1
t5260632a,1,l2917333,a,x2917333a,a,wye,wye,0.01666667,1,1
t5260632a,2,l2917333,a,x2917333a,b,wye,wye,0.01666667,1,1
t5247058a,1,l2673315,a,x2673315a,a,wye,wye,0.01666667,1,1
t5247058a,2,l2673315,a,x2673315a,b,wye,wye,0.01666667,1,1
t225918936c,1,l2688693,c,x2688693c,a,wye,wye,0.01666667,1,1
t225918936c,2,l2688693,c,x2688693c,b,wye,wye,0.01666667,1,1
t5321893c,1,l2841645,c,x2841645c,a,wye,wye,0.01666667,1,1
t5321893c,2,l2841645,c,x2841645c,b,wye,wye,0.01666667,1,1
t5391740b,1,l3048200,b,x3048200b,a,wye,wye,0.01666667,1,1
t5391740b,2,l3048200,b,x3048200b,b,wye,wye,0.01666667,1,1
t5138260a,1,l3048208,a,x3048208a,a,wye,wye,0.01666667,1,1
t5138260a,2,l3048208,a,x3048208a,b,wye,wye,0.01666667,1,1
t5260535c,1,l3067507,c,x3067507c,a,wye,wye,0.01666667,1,1
t5260535c,2,l3067507,c,x3067507c,b,wye,wye,0.01666667,1,1
t21389962c,1,l2804249,c,x2804249c,a,wye,wye,0.01666667,1,1
t21389962c,2,l2804249,c,x2804249c,b,wye,wye,0.01666667,1,1
t5328363b,1,l2936213,b,x2936213b,a,wye,wye,0.01666667,1,1
t5328363b,2,l2936213,b,x2936213b,b,wye,wye,0.01666667,1,1
t228057846a,1,l3215340,a,x3215340a,a,wye,wye,0.01666667,1,1
t228057846a,2,l3215340,a,x3215340a,b,wye,wye,0.01666667,1,1
t5339052c,1,l3118855,c,x3118855c,a,wye,wye,0.01666667,1,1
t5339052c,2,l3118855,c,x3118855c,b,wye,wye,0.01666667,1,1
t5323261b,1,l3085397,b,x3085397b,a,wye,wye,0.01666667,1,1
t5323261b,2,l3085397,b,x3085397b,b,wye,wye,0.01666667,1,1
t5260569c,1,l3104796,c,x3104796c,a,wye,wye,0.01666667,1,1
t5260569c,2,l3104796,c,x3104796c,b,wye,wye,0.01666667,1,1
t228622562a,1,l3108449,a,x3108449a,a,wye,wye,0.01666667,1,1
t228622562a,2,l3108449,a,x3108449a,b,wye,wye,0.01666667,1,1
t5337632c,1,l2673307,c,x2673307c,a,wye,wye,0.01666667,1,1
t5337632c,2,l2673307,c,x2673307c,b,wye,wye,0.01666667,1,1
t21398536a,1,l2973159,a,x2973159a,a,wye,wye,0.01666667,1,1
t21398536a,2,l2973159,a,x2973159a,b,wye,wye,0.01666667,1,1
t5321877a,1,l3101787,a,x3101787a,a,wye,wye,0.01666667,1,1
t5321877a,2,l3101787,a,x3101787a,b,wye,wye,0.01666667,1,1
t5338931c,1,l2785521,c,x2785521c,a,wye,wye,0.01666667,1,1
t5338931c,2,l2785521,c,x2785521c,b,wye,wye,0.01666667,1,1
t5339016b,1,l3235273,b,x3235273b,a,wye,wye,0.01666667,1,1
t5339016b,2,l3235273,b,x3235273b,b,wye,wye,0.01666667,1,1
t5356798c,1,l2692600,c,x2692600c,a,wye,wye,0.01666667,1,1
t5356798c,2,l2692600,c,x2692600c,b,wye,wye,0.01666667,1,1
t21386442c,1,l3179637,c,x3179637c,a,wye,wye,0.01666667,1,1
t21386442c,2,l3179637,c,x3179637c,b,wye,wye,0.01666667,1,1
t5337633c,1,l2729406,c,x2729406c,a,wye,wye,0.01666667,1,1
t5337633c,2,l2729406,c,x2729406c,b,wye,wye,0.01666667,1,1
t5302678a,1,l3029499,a,x3029499a,a,wye,wye,0.01666667,1,1
t5302678a,2,l3029499,a,x3029499a,b,wye,wye,0.01666667,1,1
t5251828b,1,l3179650,b,x3179650b,a,wye,wye,0.01666667,1,1
t5251828b,2,l3179650,b,x3179650b,b,wye,wye,0.01666667,1,1
t5356803a,1,l2748780,a,x2748780a,a,wye,wye,0.01666667,1,1
t5356803a,2,l2748780,a,x2748780a,b,wye,wye,0.01666667,1,1
t21386976a,1,l3141398,a,x3141398a,a,wye,wye,0.01666667,1,1
t21386976a,2,l3141398,a,x3141398a,b,wye,wye,0.01666667,1,1
t5293668a,1,l3085403,a,x3085403a,a,wye,wye,0.01666667,1,1
t5293668a,2,l3085403,a,x3085403a,b,wye,wye,0.01666667,1,1
t5138796b,1,l3236011,b,x3236011b,a,wye,wye,0.01666667,1,1
t5138796b,2,l3236011,b,x3236011b,b,wye,wye,0.01666667,1,1
t5355584b,1,l2710542,b,x2710542b,a,wye,wye,0.01666667,1,1
t5355584b,2,l2710542,b,x2710542b,b,wye,wye,0.01666667,1,1
t226191995b,1,l2801896,b,x2801896b,a,wye,wye,0.01666667,1,1
t226191995b,2,l2801896,b,x2801896b,b,wye,wye,0.01666667,1,1
t5337688b,1,l3029501,b,x3029501b,a,wye,wye,0.01666667,1,1
t5337688b,2,l3029501,b,x3029501b,b,wye,wye,0.01666667,1,1
t228446184a,1,l3159645,a,x3159645a,a,wye,wye,0.01666667,1,1
t228446184a,2,l3159645,a,x3159645a,b,wye,wye,0.01666667,1,1
t226193698c,1,l3125349,c,x3125349c,a,wye,wye,0.01666667,1,1
t226193698c,2,l3125349,c,x3125349c,b,wye,wye,0.01666667,1,1
t5325472b,1,l2973149,b,x2973149b,a,wye,wye,0.01666667,1,1
t5325472b,2,l2973149,b,x2973149b,b,wye,wye,0.01666667,1,1
t21390038c,1,l3030205,c,x3030205c,a,wye,wye,0.01666667,1,1
t21390038c,2,l3030205,c,x3030205c,b,wye,wye,0.01666667,1,1
t5356012a,1,l2841615,a,x2841615a,a,wye,wye,0.01666667,1,1
t5356012a,2,l2841615,a,x2841615a,b,wye,wye,0.01666667,1,1
t5260495b,1,l2767407,b,x2767407b,a,wye,wye,0.01666667,1,1
t5260495b,2,l2767407,b,x2767407b,b,wye,wye,0.01666667,1,1
t225767272a,1,l3139103,a,x3139103a,a,wye,wye,0.01666667,1,1
t225767272a,2,l3139103,a,x3139103a,b,wye,wye,0.01666667,1,1
t28129466a,1,l3011293,a,x3011293a,a,wye,wye,0.01666667,1,1
t28129466a,2,l3011293,a,x3011293a,b,wye,wye,0.01666667,1,1
t28129466b,1,l3011293,b,x3011293b,a,wye,wye,0.01666667,1,1
t28129466b,2,l3011293,b,x3011293b,b,wye,wye,0.01666667,1,1
t28129466c,1,l3011293,c,x3011293c,a,wye,wye,0.01666667,1,1
t28129466c,2,l3011293,c,x3011293c,b,wye,wye,0.01666667,1,1
t226193702c,1,l3181545,c,x3181545c,a,wye,wye,0.01666667,1,1
t226193702c,2,l3181545,c,x3181545c,b,wye,wye,0.01666667,1,1
t5338917a,1,l2935555,a,x2935555a,a,wye,wye,0.01666667,1,1
t5338917a,2,l2935555,a,x2935555a,b,wye,wye,0.01666667,1,1
t5323248b,1,l3048207,b,x3048207b,a,wye,wye,0.01666667,1,1
t5323248b,2,l3048207,b,x3048207b,b,wye,wye,0.01666667,1,1
t5337707b,1,l3160104,b,x3160104b,a,wye,wye,0.01666667,1,1
t5337707b,2,l3160104,b,x3160104b,b,wye,wye,0.01666667,1,1
t21393643a,1,l2851933,a,x2851933a,a,wye,wye,0.01666667,1,1
t21393643a,2,l2851933,a,x2851933a,b,wye,wye,0.01666667,1,1
t21393643b,1,l2851933,b,x2851933b,a,wye,wye,0.01666667,1,1
t21393643b,2,l2851933,b,x2851933b,b,wye,wye,0.01666667,1,1
t21393643c,1,l2851933,c,x2851933c,a,wye,wye,0.01666667,1,1
t21393643c,2,l2851933,c,x2851933c,b,wye,wye,0.01666667,1,1
t5247170b,1,l2897784,b,x2897784b,a,wye,wye,0.01666667,1,1
t5247170b,2,l2897784,b,x2897784b,b,wye,wye,0.01666667,1,1
t5293664a,1,l3207907,a,x3207907a,a,wye,wye,0.01666667,1,1
t5293664a,2,l3207907,a,x3207907a,b,wye,wye,0.01666667,1,1
t5293664b,1,l3207907,b,x3207907b,a,wye,wye,0.01666667,1,1
t5293664b,2,l3207907,b,x3207907b,b,wye,wye,0.01666667,1,1
t5293664c,1,l3207907,c,x3207907c,a,wye,wye,0.01666667,1,1
t5293664c,2,l3207907,c,x3207907c,b,wye,wye,0.01666667,1,1
t226193395b,1,l2726974,b,x2726974b,a,wye,wye,0.01666667,1,1
t226193395b,2,l2726974,b,x2726974b,b,wye,wye,0.01666667,1,1
t5138262a,1,l3029502,a,x3029502a,a,wye,wye,0.01666667,1,1
t5138262a,2,l3029502,a,x3029502a,b,wye,wye,0.01666667,1,1
t5338923c,1,l3178972,c,x3178972c,a,wye,wye,0.01666667,1,1
t5338923c,2,l3178972,c,x3178972c,b,wye,wye,0.01666667,1,1
t5260607b,1,l3029055,b,x3029055b,a,wye,wye,0.01666667,1,1
t5260607b,2,l3029055,b,x3029055b,b,wye,wye,0.01666667,1,1
t5302368b,1,l3029507,b,x3029507b,a,wye,wye,0.01666667,1,1
t5302368b,2,l3029507,b,x3029507b,b,wye,wye,0.01666667,1,1
t5338989a,1,l3254230,a,x3254230a,a,wye,wye,0.01666667,1,1
t5338989a,2,l3254230,a,x3254230a,b,wye,wye,0.01666667,1,1
t5260639c,1,l3030203,c,x3030203c,a,wye,wye,0.01666667,1,1
t5260639c,2,l3030203,c,x3030203c,b,wye,wye,0.01666667,1,1
t5323273b,1,l3048203,b,x3048203b,a,wye,wye,0.01666667,1,1
t5323273b,2,l3048203,b,x3048203b,b,wye,wye,0.01666667,1,1
t5260521b,1,l3048963,b,x3048963b,a,wye,wye,0.01666667,1,1
t5260521b,2,l3048963,b,x3048963b,b,wye,wye,0.01666667,1,1
t21380325b,1,l2674027,b,x2674027b,a,wye,wye,0.01666667,1,1
t21380325b,2,l2674027,b,x2674027b,b,wye,wye,0.01666667,1,1
t5391753b,1,l2973163,b,x2973163b,a,wye,wye,0.01666667,1,1
t5391753b,2,l2973163,b,x2973163b,b,wye,wye,0.01666667,1,1
t5260479a,1,l2955074,a,x2955074a,a,wye,wye,0.01666667,1,1
t5260479a,2,l2955074,a,x2955074a,b,wye,wye,0.01666667,1,1
t5337645b,1,l3216342,b,x3216342b,a,wye,wye,0.01666667,1,1
t5337645b,2,l3216342,b,x3216342b,b,wye,wye,0.01666667,1,1
t5275008c,1,l3235243,c,x3235243c,a,wye,wye,0.01666667,1,1
t5275008c,2,l3235243,c,x3235243c,b,wye,wye,0.01666667,1,1
t226194421c,1,l3214069,c,x3214069c,a,wye,wye,0.01666667,1,1
t226194421c,2,l3214069,c,x3214069c,b,wye,wye,0.01666667,1,1
t5338972b,1,l2841632,b,x2841632b,a,wye,wye,0.01666667,1,1
t5338972b,2,l2841632,b,x2841632b,b,wye,wye,0.01666667,1,1
t5391747b,1,l2822859,b,x2822859b,a,wye,wye,0.01666667,1,1
t5391747b,2,l2822859,b,x2822859b,b,wye,wye,0.01666667,1,1
t5251865c,1,l3142050,c,x3142050c,a,wye,wye,0.01666667,1,1
t5251865c,2,l3142050,c,x3142050c,b,wye,wye,0.01666667,1,1
t5338898a,1,l2973155,a,x2973155a,a,wye,wye,0.01666667,1,1
t5338898a,2,l2973155,a,x2973155a,b,wye,wye,0.01666667,1,1
t5260605a,1,l2973791,a,x2973791a,a,wye,wye,0.01666667,1,1
t5260605a,2,l2973791,a,x2973791a,b,wye,wye,0.01666667,1,1
t5138405c,1,l2841629,c,x2841629c,a,wye,wye,0.01666667,1,1
t5138405c,2,l2841629,c,x2841629c,b,wye,wye,0.01666667,1,1
t21397544a,1,l2822868,a,x2822868a,a,wye,wye,0.01666667,1,1
t21397544a,2,l2822868,a,x2822868a,b,wye,wye,0.01666667,1,1
t5302370b,1,l3122823,b,x3122823b,a,wye,wye,0.01666667,1,1
t5302370b,2,l3122823,b,x3122823b,b,wye,wye,0.01666667,1,1
t5337614b,1,l2952003,b,x2952003b,a,wye,wye,0.01666667,1,1
t5337614b,2,l2952003,b,x2952003b,b,wye,wye,0.01666667,1,1
t5260467a,1,l3104856,a,x3104856a,a,wye,wye,0.01666667,1,1
t5260467a,2,l3104856,a,x3104856a,b,wye,wye,0.01666667,1,1
t5223662c,1,l2786204,c,x2786204c,a,wye,wye,0.01666667,1,1
t5223662c,2,l2786204,c,x2786204c,b,wye,wye,0.01666667,1,1
t21384215a,1,l2841622,a,x2841622a,a,wye,wye,0.01666667,1,1
t21384215a,2,l2841622,a,x2841622a,b,wye,wye,0.01666667,1,1
t21380528a,1,l2973150,a,x2973150a,a,wye,wye,0.01666667,1,1
t21380528a,2,l2973150,a,x2973150a,b,wye,wye,0.01666667,1,1
t5339003b,1,l3066826,b,x3066826b,a,wye,wye,0.01666667,1,1
t5339003b,2,l3066826,b,x3066826b,b,wye,wye,0.01666667,1,1
t21396959a,1,l3197638,a,x3197638a,a,wye,wye,0.01666667,1,1
t21396959a,2,l3197638,a,x3197638a,b,wye,wye,0.01666667,1,1
t5391985a,1,l2785530,a,x2785530a,a,wye,wye,0.01666667,1,1
t5391985a,2,l2785530,a,x2785530a,b,wye,wye,0.01666667,1,1
t226195153b,1,l3082988,b,x3082988b,a,wye,wye,0.01666667,1,1
t226195153b,2,l3082988,b,x3082988b,b,wye,wye,0.01666667,1,1
t5302733a,1,l2860491,a,x2860491a,a,wye,wye,0.01666667,1,1
t5302733a,2,l2860491,a,x2860491a,b,wye,wye,0.01666667,1,1
t5302733b,1,l2860491,b,x2860491b,a,wye,wye,0.01666667,1,1
t5302733b,2,l2860491,b,x2860491b,b,wye,wye,0.01666667,1,1
vreg2_a,1,regxfmr_190-8593,a,190-8593,a,wye,wye,1,1.0625,1
vreg2_b,1,regxfmr_190-8593,b,190-8593,b,wye,wye,1,1.0375,1
vreg2_c,1,regxfmr_190-8593,c,190-8593,c,wye,wye,1,1.0125,1
vreg3_a,1,regxfmr_190-8581,a,190-8581,a,wye,wye,1,1.1,1
vreg3_b,1,regxfmr_190-8581,b,190-8581,b,wye,wye,1,1.0625,1
vreg3_c,1,regxfmr_190-8581,c,190-8581,c,wye,wye,1,1.00625,1
vreg4_a,1,regxfmr_190-7361,a,190-7361,a,wye,wye,1,1.075,1
vreg4_b,1,regxfmr_190-7361,b,190-7361,b,wye,wye,1,1.075,1
vreg4_c,1,regxfmr_190-7361,c,190-7361,c,wye,wye,1,1.03125,1
