transformer_id,winding,role,bus_id,bus_spec,connection,voltage_ratio,rated_s_pu,tap_pu,enabled
t228580047b,2,secondary_1,x3029183b,x3029183b.1.0,wye,0.01666667,0.00054545,1,1
t228580047b,3,secondary_2,x3029183b,x3029183b.0.2,wye,0.01666667,0.00054545,1,1
t5138684a,1,primary,l3085396,l3085396.1,wye,1,0.00090909,1,1
t5138684a,2,secondary_1,x3085396a,x3085396a.1.0,wye,0.01666667,0.00090909,1,1
t5138684a,3,secondary_2,x3085396a,x3085396a.0.2,wye,0.01666667,0.00090909,1,1
t5138570a,1,primary,l2748146,l2748146.1,wye,1,0.00054545,1,1
t5138570a,2,secondary_1,x2748146a,x2748146a.1.0,wye,0.01666667,0.00054545,1,1
t5138570a,3,secondary_2,x2748146a,x2748146a.0.2,wye,0.01666667,0.00054545,1,1
t21399361b,1,primary,l2691954,l2691954.2,wye,1,0.00090909,1,1
t21399361b,2,secondary_1,x2691954b,x2691954b.1.0,wye,0.01666667,0.00090909,1,1
t21399361b,3,secondary_2,x2691954b,x2691954b.0.2,wye,0.01666667,0.00090909,1,1
t226193134c,1,primary,l2895449,l2895449.3,wye,1,0.00090909,1,1
t226193134c,2,secondary_1,x2895449c,x2895449c.1.0,wye,0.01666667,0.00090909,1,1
t226193134c,3,secondary_2,x2895449c,x2895449c.0.2,wye,0.01666667,0.00090909,1,1
t5138258c,1,primary,l2991911,l2991911.3,wye,1,0.00054545,1,1
t5138258c,2,secondary_1,x2991911c,x2991911c.1.0,wye,0.01666667,0.00054545,1,1
t5138258c,3,secondary_2,x2991911c,x2991911c.0.2,wye,0.01666667,0.00054545,1,1
t5293609c,1,primary,l2785515,l2785515.3,wye,1,0.00090909,1,1
t5293609c,2,secondary_1,x2785515c,x2785515c.1.0,wye,0.01666667,0.00090909,1,1
t5293609c,3,secondary_2,x2785515c,x2785515c.0.2,wye,0.01666667,0.00090909,1,1
t5355938a,1,primary,l2804262,l2804262.1,wye,1,0.00054545,1,1
t5355938a,2,secondary_1,x2804262a,x2804262a.1.0,wye,0.01666667,0.00054545,1,1
t5355938a,3,secondary_2,x2804262a,x2804262a.0.2,wye,0.01666667,0.00054545,1,1
t5247160b,1,primary,l0247160,l0247160.2,wye,1,0.00054545,1,1
t5247160b,2,secondary_1,x0247160b,x0247160b.1.0,wye,0.01666667,0.00054545,1,1
t5247160b,3,secondary_2,x0247160b,x0247160b.0.2,wye,0.01666667,0.00054545,1,1
t5338975a,1,primary,l2785537,l2785537.1,wye,1,0.00054545,1,1
t5338975a,2,secondary_1,x2785537a,x2785537a.1.0,wye,0.01666667,0.00054545,1,1
t5338975a,3,secondary_2,x2785537a,x2785537a.0.2,wye,0.01666667,0.00054545,1,1
t5302860c,1,primary,l3122819,l3122819.3,wye,1,0.00136364,1,1
t5302860c,2,secondary_1,x3122819c,x3122819c.1.0,wye,0.01666667,0.00136364,1,1
t5302860c,3,secondary_2,x3122819c,x3122819c.0.2,wye,0.01666667,0.00136364,1,1
t5355598b,1,primary,l2804245,l2804245.2,wye,1,0.00090909,1,1
t5355598b,2,secondary_1,x2804245b,x2804245b.1.0,wye,0.01666667,0.00090909,1,1
t5355598b,3,secondary_2,x2804245b,x2804245b.0.2,wye,0.01666667,0.00090909,1,1
t5323254b,1,primary,l2879068,l2879068.2,wye,1,0.00090909,1,1
t5323254b,2,secondary_1,x2879068b,x2879068b.1.0,wye,0.01666667,0.00090909,1,1
t5323254b,3,secondary_2,x2879068b,x2879068b.0.2,wye,0.01666667,0.00090909,1,1
t21391242b,1,primary,l2767409,l2767409.2,wye,1,0.00090909,1,1
t21391242b,2,secondary_1,x2767409b,x2767409b.1.0,wye,0.01666667,0.00090909,1,1
t21391242b,3,secondary_2,x2767409b,x2767409b.0.2,wye,0.01666667,0.00090909,1,1
t225533162a,1,primary,l2685809,l2685809.1,wye,1,0.00054545,1,1
t225533162a,2,secondary_1,x2685809a,x2685809a.1.0,wye,0.01666667,0.00054545,1,1
t225533162a,3,secondary_2,x2685809a,x2685809a.0.2,wye,0.01666667,0.00054545,1,1
t5138585c,1,primary,l3197637,l3197637.3,wye,1,0.00036364,1,1
t5138585c,2,secondary_1,x3197637c,x3197637c.1.0,wye,0.01666667,0.00036364,1,1
t5138585c,3,secondary_2,x3197637c,x3197637c.0.2,wye,0.01666667,0.00036364,1,1
t5138751b,1,primary,l3066818,l3066818.2,wye,1,0.00090909,1,1
t5138751b,2,secondary_1,x3066818b,x3066818b.1.0,wye,0.01666667,0.00090909,1,1
t5138751b,3,secondary_2,x3066818b,x3066818b.0.2,wye,0.01666667,0.00090909,1,1
t225906836c,1,primary,l2763407,l2763407.3,wye,1,0.00090909,1,1
t225906836c,2,secondary_1,x2763407c,x2763407c.1.0,wye,0.01666667,0.00090909,1,1
t225906836c,3,secondary_2,x2763407c,x2763407c.0.2,wye,0.01666667,0.00090909,1,1
t5260527b,1,primary,l2711226,l2711226.2,wye,1,0.00090909,1,1
t5260527b,2,secondary_1,x2711226b,x2711226b.1.0,wye,0.01666667,0.00090909,1,1
t5260527b,3,secondary_2,x2711226b,x2711226b.0.2,wye,0.01666667,0.00090909,1,1
t5338947b,1,primary,l3160109,l3160109.2,wye,1,0.00090909,1,1
t5338947b,2,secondary_1,x3160109b,x3160109b.1.0,wye,0.01666667,0.00090909,1,1
t5338947b,3,secondary_2,x3160109b,x3160109b.0.2,wye,0.01666667,0.00090909,1,1
t5321839a,1,primary,l2710516,l2710516.1,wye,1,0.00090909,1,1
t5321839a,2,secondary_1,x2710516a,x2710516a.1.0,wye,0.01666667,0.00090909,1,1
t5321839a,3,secondary_2,x2710516a,x2710516a.0.2,wye,0.01666667,0.00090909,1,1
t5293591a,1,primary,l3197641,l3197641.1,wye,1,0.00054545,1,1
t5293591a,2,secondary_1,x3197641a,x3197641a.1.0,wye,0.01666667,0.00054545,1,1
t5293591a,3,secondary_2,x3197641a,x3197641a.0.2,wye,0.01666667,0.00054545,1,1
t5302805c,1,primary,l2954351,l2954351.3,wye,1,0.00054545,1,1
t5302805c,2,secondary_1,x2954351c,x2954351c.1.0,wye,0.01666667,0.00054545,1,1
t5302805c,3,secondary_2,x2954351c,x2954351c.0.2,wye,0.01666667,0.00054545,1,1
t5338993b,1,primary,l2804272,l2804272.2,wye,1,0.00054545,1,1
t5338993b,2,secondary_1,x2804272b,x2804272b.1.0,wye,0.01666667,0.00054545,1,1
t5338993b,3,secondary_2,x2804272b,x2804272b.0.2,wye,0.01666667,0.00054545,1,1
t5138566a,1,primary,l2785519,l2785519.1,wye,1,0.00090909,1,1
t5138566a,2,secondary_1,x2785519a,x2785519a.1.0,wye,0.01666667,0.00090909,1,1
t5138566a,3,secondary_2,x2785519a,x2785519a.0.2,wye,0.01666667,0.00090909,1,1
t5356797c,1,primary,l2955006,l2955006.3,wye,1,0.00090909,1,1
t5356797c,2,secondary_1,x2955006c,x2955006c.1.0,wye,0.01666667,0.00090909,1,1
t5356797c,3,secondary_2,x2955006c,x2955006c.0.2,wye,0.01666667,0.00090909,1,1
t5338924c,1,primary,l3104123,l3104123.3,wye,1,0.00054545,1,1
t5338924c,2,secondary_1,x3104123c,x3104123c.1.0,wye,0.01666667,0.00054545,1,1
t5338924c,3,secondary_2,x3104123c,x3104123c.0.2,wye,0.01666667,0.00054545,1,1
t5293655a,1,primary,l2729414,l2729414.1,wye,1,0.00090909,1,1
t5293655a,2,secondary_1,x2729414a,x2729414a.1.0,wye,0.01666667,0.00090909,1,1
t5293655a,3,secondary_2,x2729414a,x2729414a.0.2,wye,0.01666667,0.00090909,1,1
t5293655b,1,primary,l2729414,l2729414.2,wye,1,0.00090909,1,1
t5293655b,2,secondary_1,x2729414b,x2729414b.1.0,wye,0.01666667,0.00090909,1,1
t5293655b,3,secondary_2,x2729414b,x2729414b.0.2,wye,0.01666667,0.00090909,1,1
t5293655c,1,primary,l2729414,l2729414.3,wye,1,0.00090909,1,1
t5293655c,2,secondary_1,x2729414c,x2729414c.1.0,wye,0.01666667,0.00090909,1,1
t5293655c,3,secondary_2,x2729414c,x2729414c.0.2,wye,0.01666667,0.00090909,1,1
t5260643a,1,primary,l2692660,l2692660.1,wye,1,0.00181818,1,1
t5260643a,2,secondary_1,x2692660a,x2692660a.1.0,wye,0.01666667,0.00181818,1,1
t5260643a,3,secondary_2,x2692660a,x2692660a.0.2,wye,0.01666667,0.00181818,1,1
t5338987a,1,primary,l2897793,l2897793.1,wye,1,0.00036364,1,1
t5338987a,2,secondary_1,x2897793a,x2897793a.1.0,wye,0.01666667,0.00036364,1,1
t5338987a,3,secondary_2,x2897793a,x2897793a.0.2,wye,0.01666667,0.00036364,1,1
t5302807c,1,primary,l3235266,l3235266.3,wye,1,0.00090909,1,1
t5302807c,2,secondary_1,x3235266c,x3235266c.1.0,wye,0.01666667,0.00090909,1,1
t5302807c,3,secondary_2,x3235266c,x3235266c.0.2,wye,0.01666667,0.00090909,1,1
t227917122a,1,primary,l2915534,l2915534.1,wye,1,0.00136364,1,1
t227917122a,2,secondary_1,x2915534a,x2915534a.1.0,wye,0.01666667,0.00136364,1,1
t227917122a,3,secondary_2,x2915534a,x2915534a.0.2,wye,0.01666667,0.00136364,1,1
t28127372a,1,primary,l2804259,l2804259.1,wye,1,0.00090909,1,1
t28127372a,2,secondary_1,x2804259a,x2804259a.1.0,wye,0.01666667,0.00090909,1,1
t28127372a,3,secondary_2,x2804259a,x2804259a.0.2,wye,0.01666667,0.00090909,1,1
t226192493b,1,primary,l2764399,l2764399.2,wye,1,0.00054545,1,1
t226192493b,2,secondary_1,x2764399b,x2764399b.1.0,wye,0.01666667,0.00054545,1,1
t226192493b,3,secondary_2,x2764399b,x2764399b.0.2,wye,0.01666667,0.00054545,1,1
t5337635c,1,primary,l2822863,l2822863.3,wye,1,0.00036364,1,1
t5337635c,2,secondary_1,x2822863c,x2822863c.1.0,wye,0.01666667,0.00036364,1,1
t5337635c,3,secondary_2,x2822863c,x2822863c.0.2,wye,0.01666667,0.00036364,1,1
t5218475a,1,primary,l3217057,l3217057.1,wye,1,0.00036364,1,1
t5218475a,2,secondary_1,x3217057a,x3217057a.1.0,wye,0.01666667,0.00036364,1,1
t5218475a,3,secondary_2,x3217057a,x3217057a.0.2,wye,0.01666667,0.00036364,1,1
t227760024a,1,primary,l3215203,l3215203.1,wye,1,0.00181818,1,1
t227760024a,2,secondary_1,x3215203a,x3215203a.1.0,wye,0.01666667,0.00181818,1,1
t227760024a,3,secondary_2,x3215203a,x3215203a.0.2,wye,0.01666667,0.00181818,1,1
t227760024b,1,primary,l3215203,l3215203.2,wye,1,0.00181818,1,1
t227760024b,2,secondary_1,x3215203b,x3215203b.1.0,wye,0.01666667,0.00181818,1,1
t227760024b,3,secondary_2,x3215203b,x3215203b.0.2,wye,0.01666667,0.00181818,1,1
t227760024c,1,primary,l3215203,l3215203.3,wye,1,0.00181818,1,1
t227760024c,2,secondary_1,x3215203c,x3215203c.1.0,wye,0.01666667,0.00181818,1,1
t227760024c,3,secondary_2,x3215203c,x3215203c.0.2,wye,0.01666667,0.00181818,1,1
t21399305a,1,primary,l3048221,l3048221.1,wye,1,0.00090909,1,1
t21399305a,2,secondary_1,x3048221a,x3048221a.1.0,wye,0.01666667,0.00090909,1,1
t21399305a,3,secondary_2,x3048221a,x3048221a.0.2,wye,0.01666667,0.00090909,1,1
t5260517c,1,primary,l2767408,l2767408.3,wye,1,0.00054545,1,1
t5260517c,2,secondary_1,x2767408c,x2767408c.1.0,wye,0.01666667,0.00054545,1,1
t5260517c,3,secondary_2,x2767408c,x2767408c.0.2,wye,0.01666667,0.00054545,1,1
t21397121c,1,primary,l3122848,l3122848.3,wye,1,0.00054545,1,1
t21397121c,2,secondary_1,x3122848c,x3122848c.1.0,wye,0.01666667,0.00054545,1,1
t21397121c,3,secondary_2,x3122848c,x3122848c.0.2,wye,0.01666667,0.00054545,1,1
t21399099a,1,primary,l2841635,l2841635.1,wye,1,0.00054545,1,1
t21399099a,2,secondary_1,x2841635a,x2841635a.1.0,wye,0.01666667,0.00054545,1,1
t21399099a,3,secondary_2,x2841635a,x2841635a.0.2,wye,0.01666667,0.00054545,1,1
t5302375b,1,primary,l2973162,l2973162.2,wye,1,0.00054545,1,1
t5302375b,2,secondary_1,x2973162b,x2973162b.1.0,wye,0.01666667,0.00054545,1,1
t5302375b,3,secondary_2,x2973162b,x2973162b.0.2,wye,0.01666667,0.00054545,1,1
t5338953b,1,primary,l3122821,l3122821.2,wye,1,0.00090909,1,1
t5338953b,2,secondary_1,x3122821b,x3122821b.1.0,wye,0.01666667,0.00090909,1,1
t5338953b,3,secondary_2,x3122821b,x3122821b.0.2,wye,0.01666667,0.00090909,1,1
t5260574c,1,primary,l3123452,l3123452.3,wye,1,0.00090909,1,1
t5260574c,2,secondary_1,x3123452c,x3123452c.1.0,wye,0.01666667,0.00090909,1,1
t5260574c,3,secondary_2,x3123452c,x3123452c.0.2,wye,0.01666667,0.00090909,1,1
t5391992a,1,primary,l3029500,l3029500.1,wye,1,0.00090909,1,1
t5391992a,2,secondary_1,x3029500a,x3029500a.1.0,wye,0.01666667,0.00090909,1,1
t5391992a,3,secondary_2,x3029500a,x3029500a.0.2,wye,0.01666667,0.00090909,1,1
t5323264b,1,primary,l3216344,l3216344.2,wye,1,0.00181818,1,1
t5323264b,2,secondary_1,x3216344b,x3216344b.1.0,wye,0.01666667,0.00181818,1,1
t5323264b,3,secondary_2,x3216344b,x3216344b.0.2,wye,0.01666667,0.00181818,1,1
t5338962c,1,primary,l2748125,l2748125.3,wye,1,0.00090909,1,1
t5338962c,2,secondary_1,x2748125c,x2748125c.1.0,wye,0.01666667,0.00090909,1,1
t5338962c,3,secondary_2,x2748125c,x2748125c.0.2,wye,0.01666667,0.00090909,1,1
t5138755b,1,primary,l2785520,l2785520.2,wye,1,0.00036364,1,1
t5138755b,2,secondary_1,x2785520b,x2785520b.1.0,wye,0.01666667,0.00036364,1,1
t5138755b,3,secondary_2,x2785520b,x2785520b.0.2,wye,0.01666667,0.00036364,1,1
t5338956a,1,primary,l3104119,l3104119.1,wye,1,0.00090909,1,1
t5338956a,2,secondary_1,x3104119a,x3104119a.1.0,wye,0.01666667,0.00090909,1,1
t5338956a,3,secondary_2,x3104119a,x3104119a.0.2,wye,0.01666667,0.00090909,1,1
t5310568a,1,primary,l2710517,l2710517.1,wye,1,0.00054545,1,1
t5310568a,2,secondary_1,x2710517a,x2710517a.1.0,wye,0.01666667,0.00054545,1,1
t5310568a,3,secondary_2,x2710517a,x2710517a.0.2,wye,0.01666667,0.00054545,1,1
t5337647a,1,primary,l3048227,l3048227.1,wye,1,0.00090909,1,1
t5337647a,2,secondary_1,x3048227a,x3048227a.1.0,wye,0.01666667,0.00090909,1,1
t5337647a,3,secondary_2,x3048227a,x3048227a.0.2,wye,0.01666667,0.00090909,1,1
t28120195b,1,primary,l3048209,l3048209.2,wye,1,0.00090909,1,1
t28120195b,2,secondary_1,x3048209b,x3048209b.1.0,wye,0.01666667,0.00090909,1,1
t28120195b,3,secondary_2,x3048209b,x3048209b.0.2,wye,0.01666667,0.00090909,1,1
t5293521a,1,primary,l3216370,l3216370.1,wye,1,0.00036364,1,1
t5293521a,2,secondary_1,x3216370a,x3216370a.1.0,wye,0.01666667,0.00036364,1,1
t5293521a,3,secondary_2,x3216370a,x3216370a.0.2,wye,0.01666667,0.00036364,1,1
t5293521b,1,primary,l3216370,l3216370.2,wye,1,0.00036364,1,1
t5293521b,2,secondary_1,x3216370b,x3216370b.1.0,wye,0.01666667,0.00036364,1,1
t5293521b,3,secondary_2,x3216370b,x3216370b.0.2,wye,0.01666667,0.00036364,1,1
t5293521c,1,primary,l3216370,l3216370.3,wye,1,0.00036364,1,1
t5293521c,2,secondary_1,x3216370c,x3216370c.1.0,wye,0.01666667,0.00036364,1,1
t5293521c,3,secondary_2,x3216370c,x3216370c.0.2,wye,0.01666667,0.00036364,1,1
t5302677a,1,primary,l3066819,l3066819.1,wye,1,0.00090909,1,1
t5302677a,2,secondary_1,x3066819a,x3066819a.1.0,wye,0.01666667,0.00090909,1,1
t5302677a,3,secondary_2,x3066819a,x3066819a.0.2,wye,0.01666667,0.00090909,1,1
t5355778c,1,primary,l2673314,l2673314.3,wye,1,0.00036364,1,1
t5355778c,2,secondary_1,x2673314c,x2673314c.1.0,wye,0.01666667,0.00036364,1,1
t5355778c,3,secondary_2,x2673314c,x2673314c.0.2,wye,0.01666667,0.00036364,1,1
t5302369b,1,primary,l3197643,l3197643.2,wye,1,0.00090909,1,1
t5302369b,2,secondary_1,x3197643b,x3197643b.1.0,wye,0.01666667,0.00090909,1,1
t5302369b,3,secondary_2,x3197643b,x3197643b.0.2,wye,0.01666667,0.00090909,1,1
t227917130c,1,primary,l2803194,l2803194.3,wye,1,0.00136364,1,1
t227917130c,2,secondary_1,x2803194c,x2803194c.1.0,wye,0.01666667,0.00136364,1,1
t227917130c,3,secondary_2,x2803194c,x2803194c.0.2,wye,0.01666667,0.00136364,1,1
t5339007b,1,primary,l2916617,l2916617.2,wye,1,0.00090909,1,1
t5339007b,2,secondary_1,x2916617b,x2916617b.1.0,wye,0.01666667,0.00090909,1,1
t5339007b,3,secondary_2,x2916617b,x2916617b.0.2,wye,0.01666667,0.00090909,1,1
t2224490448c,1,primary,l3778577,l3778577.3,wye,1,0.00090909,1,1
t2224490448c,2,secondary_1,x3778577c,x3778577c.1.0,wye,0.01666667,0.00090909,1,1
t2224490448c,3,secondary_2,x3778577c,x3778577c.0.2,wye,0.01666667,0.00090909,1,1
t5337710b,1,primary,l2991916,l2991916.2,wye,1,0.00090909,1,1
t5337710b,2,secondary_1,x2991916b,x2991916b.1.0,wye,0.01666667,0.00090909,1,1
t5337710b,3,secondary_2,x2991916b,x2991916b.0.2,wye,0.01666667,0.00090909,1,1
t22112168870c,1,primary,l2897554,l2897554.3,wye,1,0.00181818,1,1
t22112168870c,2,secondary_1,x2897554c,x2897554c.1.0,wye,0.01666667,0.00181818,1,1
t22112168870c,3,secondary_2,x2897554c,x2897554c.0.2,wye,0.01666667,0.00181818,1,1
t21396796b,1,primary,l3141397,l3141397.2,wye,1,0.00090909,1,1
t21396796b,2,secondary_1,x3141397b,x3141397b.1.0,wye,0.01666667,0.00090909,1,1
t21396796b,3,secondary_2,x3141397b,x3141397b.0.2,wye,0.01666667,0.00090909,1,1
t5321852c,1,primary,l2916608,l2916608.3,wye,1,0.00036364,1,1
t5321852c,2,secondary_1,x2916608c,x2916608c.1.0,wye,0.01666667,0.00036364,1,1
t5321852c,3,secondary_2,x2916608c,x2916608c.0.2,wye,0.01666667,0.00036364,1,1
t226193899b,1,primary,l3082983,l3082983.2,wye,1,0.00090909,1,1
t226193899b,2,secondary_1,x3082983b,x3082983b.1.0,wye,0.01666667,0.00090909,1,1
t226193899b,3,secondary_2,x3082983b,x3082983b.0.2,wye,0.01666667,0.00090909,1,1
t5323244b,1,primary,l2804248,l2804248.2,wye,1,0.00036364,1,1
t5323244b,2,secondary_1,x2804248b,x2804248b.1.0,wye,0.01666667,0.00036364,1,1
t5323244b,3,secondary_2,x2804248b,x2804248b.0.2,wye,0.01666667,0.00036364,1,1
t5355937a,1,primary,l2841639,l2841639.1,wye,1,0.00090909,1,1
t5355937a,2,secondary_1,x2841639a,x2841639a.1.0,wye,0.01666667,0.00090909,1,1
t5355937a,3,secondary_2,x2841639a,x2841639a.0.2,wye,0.01666667,0.00090909,1,1
t21395962a,1,primary,l3197645,l3197645.1,wye,1,0.00090909,1,1
t21395962a,2,secondary_1,x3197645a,x3197645a.1.0,wye,0.01666667,0.00090909,1,1
t21395962a,3,secondary_2,x3197645a,x3197645a.0.2,wye,0.01666667,0.00090909,1,1
t5223661c,1,primary,l2730108,l2730108.3,wye,1,0.00054545,1,1
t5223661c,2,secondary_1,x2730108c,x2730108c.1.0,wye,0.01666667,0.00054545,1,1
t5223661c,3,secondary_2,x2730108c,x2730108c.0.2,wye,0.01666667,0.00054545,1,1
t5337643c,1,primary,l2897806,l2897806.3,wye,1,0.00054545,1,1
t5337643c,2,secondary_1,x2897806c,x2897806c.1.0,wye,0.01666667,0.00054545,1,1
t5337643c,3,secondary_2,x2897806c,x2897806c.0.2,wye,0.01666667,0.00054545,1,1
t5302810c,1,primary,l3178977,l3178977.3,wye,1,0.00054545,1,1
t5302810c,2,secondary_1,x3178977c,x3178977c.1.0,wye,0.01666667,0.00054545,1,1
t5302810c,3,secondary_2,x3178977c,x3178977c.0.2,wye,0.01666667,0.00054545,1,1
t5391976c,1,primary,l2841631,l2841631.3,wye,1,0.00090909,1,1
t5391976c,2,secondary_1,x2841631c,x2841631c.1.0,wye,0.01666667,0.00090909,1,1
t5391976c,3,secondary_2,x2841631c,x2841631c.0.2,wye,0.01666667,0.00090909,1,1
t5356796c,1,primary,l3235945,l3235945.3,wye,1,0.00090909,1,1
t5356796c,2,secondary_1,x3235945c,x3235945c.1.0,wye,0.01666667,0.00090909,1,1
t5356796c,3,secondary_2,x3235945c,x3235945c.0.2,wye,0.01666667,0.00090909,1,1
t5260502b,1,primary,l2748839,l2748839.2,wye,1,0.00036364,1,1
t5260502b,2,secondary_1,x2748839b,x2748839b.1.0,wye,0.01666667,0.00036364,1,1
t5260502b,3,secondary_2,x2748839b,x2748839b.0.2,wye,0.01666667,0.00036364,1,1
t225991691a,1,primary,l2989571,l2989571.1,wye,1,0.00054545,1,1
t225991691a,2,secondary_1,x2989571a,x2989571a.1.0,wye,0.01666667,0.00054545,1,1
t225991691a,3,secondary_2,x2989571a,x2989571a.0.2,wye,0.01666667,0.00054545,1,1
t2224061203c,1,primary,l3552667,l3552667.3,wye,1,0.00090909,1,1
t2224061203c,2,secondary_1,x3552667c,x3552667c.1.0,wye,0.01666667,0.00090909,1,1
t2224061203c,3,secondary_2,x3552667c,x3552667c.0.2,wye,0.01666667,0.00090909,1,1
t5138413c,1,primary,l3216347,l3216347.3,wye,1,0.00054545,1,1
t5138413c,2,secondary_1,x3216347c,x3216347c.1.0,wye,0.01666667,0.00054545,1,1
t5138413c,3,secondary_2,x3216347c,x3216347c.0.2,wye,0.01666667,0.00054545,1,1
t5323287b,1,primary,l2897789,l2897789.2,wye,1,0.00054545,1,1
t5323287b,2,secondary_1,x2897789b,x2897789b.1.0,wye,0.01666667,0.00054545,1,1
t5323287b,3,secondary_2,x2897789b,x2897789b.0.2,wye,0.01666667,0.00054545,1,1
t5321847b,1,primary,l3160100,l3160100.2,wye,1,0.00054545,1,1
t5321847b,2,secondary_1,x3160100b,x3160100b.1.0,wye,0.01666667,0.00054545,1,1
t5321847b,3,secondary_2,x3160100b,x3160100b.0.2,wye,0.01666667,0.00054545,1,1
t5337687b,1,primary,l2973156,l2973156.2,wye,1,0.00054545,1,1
t5337687b,2,secondary_1,x2973156b,x2973156b.1.0,wye,0.01666667,0.00054545,1,1
t5337687b,3,secondary_2,x2973156b,x2973156b.0.2,wye,0.01666667,0.00054545,1,1
t5302474a,1,primary,l3048214,l3048214.1,wye,1,0.00090909,1,1
t5302474a,2,secondary_1,x3048214a,x3048214a.1.0,wye,0.01666667,0.00090909,1,1
t5302474a,3,secondary_2,x3048214a,x3048214a.0.2,wye,0.01666667,0.00090909,1,1
t21357865a,1,primary,l2766719,l2766719.1,wye,1,0.00090909,1,1
t21357865a,2,secondary_1,x2766719a,x2766719a.1.0,wye,0.01666667,0.00090909,1,1
t21357865a,3,secondary_2,x2766719a,x2766719a.0.2,wye,0.01666667,0.00090909,1,1
t5355597b,1,primary,l2729401,l2729401.2,wye,1,0.00054545,1,1
t5355597b,2,secondary_1,x2729401b,x2729401b.1.0,wye,0.01666667,0.00054545,1,1
t5355597b,3,secondary_2,x2729401b,x2729401b.0.2,wye,0.01666667,0.00054545,1,1
t229106135c,1,primary,l2991640,l2991640.3,wye,1,0.00036364,1,1
t229106135c,2,secondary_1,x2991640c,x2991640c.1.0,wye,0.01666667,0.00036364,1,1
t229106135c,3,secondary_2,x2991640c,x2991640c.0.2,wye,0.01666667,0.00036364,1,1
t226264795a,1,primary,l3139366,l3139366.1,wye,1,0.00090909,1,1
t226264795a,2,secondary_1,x3139366a,x3139366a.1.0,wye,0.01666667,0.00090909,1,1
t226264795a,3,secondary_2,x3139366a,x3139366a.0.2,wye,0.01666667,0.00090909,1,1
t5337729a,1,primary,l2728247,l2728247.1,wye,1,0.00036364,1,1
t5337729a,2,secondary_1,x2728247a,x2728247a.1.0,wye,0.01666667,0.00036364,1,1
t5337729a,3,secondary_2,x2728247a,x2728247a.0.2,wye,0.01666667,0.00036364,1,1
t5337729b,1,primary,l2728247,l2728247.2,wye,1,0.00090909,1,1
t5337729b,2,secondary_1,x2728247b,x2728247b.1.0,wye,0.01666667,0.00090909,1,1
t5337729b,3,secondary_2,x2728247b,x2728247b.0.2,wye,0.01666667,0.00090909,1,1
t5337729c,1,primary,l2728247,l2728247.3,wye,1,0.00036364,1,1
t5337729c,2,secondary_1,x2728247c,x2728247c.1.0,wye,0.01666667,0.00036364,1,1
t5337729c,3,secondary_2,x2728247c,x2728247c.0.2,wye,0.01666667,0.00036364,1,1
t5293608c,1,primary,l2673306,l2673306.3,wye,1,0.00090909,1,1
t5293608c,2,secondary_1,x2673306c,x2673306c.1.0,wye,0.01666667,0.00090909,1,1
t5293608c,3,secondary_2,x2673306c,x2673306c.0.2,wye,0.01666667,0.00090909,1,1
t5355936a,1,primary,l2954357,l2954357.1,wye,1,0.00136364,1,1
t5355936a,2,secondary_1,x2954357a,x2954357a.1.0,wye,0.01666667,0.00136364,1,1
t5355936a,3,secondary_2,x2954357a,x2954357a.0.2,wye,0.01666667,0.00136364,1,1
t28149184c,1,primary,l3141395,l3141395.3,wye,1,0.00090909,1,1
t28149184c,2,secondary_1,x3141395c,x3141395c.1.0,wye,0.01666667,0.00090909,1,1
t28149184c,3,secondary_2,x3141395c,x3141395c.0.2,wye,0.01666667,0.00090909,1,1
t226193338a,1,primary,l2876796,l2876796.1,wye,1,0.00054545,1,1
t226193338a,2,secondary_1,x2876796a,x2876796a.1.0,wye,0.01666667,0.00054545,1,1
t226193338a,3,secondary_2,x2876796a,x2876796a.0.2,wye,0.01666667,0.00054545,1,1
t5391979c,1,primary,l3197642,l3197642.3,wye,1,0.00054545,1,1
t5391979c,2,secondary_1,x3197642c,x3197642c.1.0,wye,0.01666667,0.00054545,1,1
t5391979c,3,secondary_2,x3197642c,x3197642c.0.2,wye,0.01666667,0.00054545,1,1
t5251862c,1,primary,l3254873,l3254873.3,wye,1,0.00054545,1,1
t5251862c,2,secondary_1,x3254873c,x3254873c.1.0,wye,0.01666667,0.00054545,1,1
t5251862c,3,secondary_2,x3254873c,x3254873c.0.2,wye,0.01666667,0.00054545,1,1
t5355591b,1,primary,l2822858,l2822858.2,wye,1,0.00090909,1,1
t5355591b,2,secondary_1,x2822858b,x2822858b.1.0,wye,0.01666667,0.00090909,1,1
t5355591b,3,secondary_2,x2822858b,x2822858b.0.2,wye,0.01666667,0.00090909,1,1
t2224387062a,1,primary,l3728040,l3728040.1,wye,1,0.00136364,1,1
t2224387062a,2,secondary_1,x3728040a,x3728040a.1.0,wye,0.01666667,0.00136364,1,1
t2224387062a,3,secondary_2,x3728040a,x3728040a.0.2,wye,0.01666667,0.00136364,1,1
t226193361b,1,primary,l3157710,l3157710.2,wye,1,0.00054545,1,1
t226193361b,2,secondary_1,x3157710b,x3157710b.1.0,wye,0.01666667,0.00054545,1,1
t226193361b,3,secondary_2,x3157710b,x3157710b.0.2,wye,0.01666667,0.00054545,1,1
t5323267b,1,primary,l2710514,l2710514.2,wye,1,0.00090909,1,1
t5323267b,2,secondary_1,x2710514b,x2710514b.1.0,wye,0.01666667,0.00090909,1,1
