equipment_class,equipment_id,terminal,original_bus,reduced_bus
center_tapped_transformer,t5293471b,winding_2,x_293471b,x_293471b
center_tapped_transformer,t5293471b,winding_3,x_293471b,x_293471b
center_tapped_transformer,t5293471c,winding_1,293471,293471
center_tapped_transformer,t5293471c,winding_2,x_293471c,x_293471c
center_tapped_transformer,t5293471c,winding_3,x_293471c,x_293471c
center_tapped_transformer,t5338954a,winding_1,l2860482,l2860482
center_tapped_transformer,t5338954a,winding_2,x2860482a,x2860482a
center_tapped_transformer,t5338954a,winding_3,x2860482a,x2860482a
center_tapped_transformer,t21459629c,winding_1,l2763811,l2763811
center_tapped_transformer,t21459629c,winding_2,x2763811c,x2763811c
center_tapped_transformer,t21459629c,winding_3,x2763811c,x2763811c
center_tapped_transformer,t5260562a,winding_1,l3251799,l3251799
center_tapped_transformer,t5260562a,winding_2,x3251799a,x3251799a
center_tapped_transformer,t5260562a,winding_3,x3251799a,x3251799a
center_tapped_transformer,t21393486c,winding_1,l2898526,l2898526
center_tapped_transformer,t21393486c,winding_2,x2898526c,x2898526c
center_tapped_transformer,t21393486c,winding_3,x2898526c,x2898526c
center_tapped_transformer,t5293518b,winding_1,l2897780,l2897780
center_tapped_transformer,t5293518b,winding_2,x2897780b,x2897780b
center_tapped_transformer,t5293518b,winding_3,x2897780b,x2897780b
center_tapped_transformer,t226195194c,winding_1,l3027124,l3027124
center_tapped_transformer,t226195194c,winding_2,x3027124c,x3027124c
center_tapped_transformer,t226195194c,winding_3,x3027124c,x3027124c
center_tapped_transformer,t21383494b,winding_1,l2954361,l2954361
center_tapped_transformer,t21383494b,winding_2,x2954361b,x2954361b
center_tapped_transformer,t21383494b,winding_3,x2954361b,x2954361b
center_tapped_transformer,t5251863c,winding_1,l2745811,l2745811
center_tapped_transformer,t5251863c,winding_2,x2745811c,x2745811c
center_tapped_transformer,t5251863c,winding_3,x2745811c,x2745811c
center_tapped_transformer,t5293645a,winding_1,l2841633,l2841633
center_tapped_transformer,t5293645a,winding_2,x2841633a,x2841633a
center_tapped_transformer,t5293645a,winding_3,x2841633a,x2841633a
center_tapped_transformer,t21482431a,winding_1,l2917359,l2917359
center_tapped_transformer,t21482431a,winding_2,x2917359a,x2917359a
center_tapped_transformer,t21482431a,winding_3,x2917359a,x2917359a
center_tapped_transformer,t5293480a,winding_1,l2748158,l2748158
center_tapped_transformer,t5293480a,winding_2,x2748158a,x2748158a
center_tapped_transformer,t5293480a,winding_3,x2748158a,x2748158a
center_tapped_transformer,t21469911a,winding_1,l2955047,l2955047
center_tapped_transformer,t21469911a,winding_2,x2955047a,x2955047a
center_tapped_transformer,t21469911a,winding_3,x2955047a,x2955047a
center_tapped_transformer,t5355432c,winding_1,l3122837,l3122837
center_tapped_transformer,t5355432c,winding_2,x3122837c,x3122837c
center_tapped_transformer,t5355432c,winding_3,x3122837c,x3122837c
center_tapped_transformer,t5323285b,winding_1,l2804269,l2804269
center_tapped_transformer,t5323285b,winding_2,x2804269b,x2804269b
center_tapped_transformer,t5323285b,winding_3,x2804269b,x2804269b
center_tapped_transformer,t226192954c,winding_1,l3157708,l3157708
center_tapped_transformer,t226192954c,winding_2,x3157708c,x3157708c
center_tapped_transformer,t226192954c,winding_3,x3157708c,x3157708c
center_tapped_transformer,t5207292c,winding_1,l3179682,l3179682
center_tapped_transformer,t5207292c,winding_2,x3179682c,x3179682c
center_tapped_transformer,t5207292c,winding_3,x3179682c,x3179682c
center_tapped_transformer,t5337672b,winding_1,l2822877,l2822877
center_tapped_transformer,t5337672b,winding_2,x2822877b,x2822877b
center_tapped_transformer,t5337672b,winding_3,x2822877b,x2822877b
center_tapped_transformer,t5442373c,winding_1,l3141393,l3141393
center_tapped_transformer,t5442373c,winding_2,x3141393c,x3141393c
center_tapped_transformer,t5442373c,winding_3,x3141393c,x3141393c
center_tapped_transformer,t21470405a,winding_1,l2897801,l2897801
center_tapped_transformer,t21470405a,winding_2,x2897801a,x2897801a
center_tapped_transformer,t21470405a,winding_3,x2897801a,x2897801a
center_tapped_transformer,t5218474a,winding_1,l3217056,l3217056
center_tapped_transformer,t5218474a,winding_2,x3217056a,x3217056a
center_tapped_transformer,t5218474a,winding_3,x3217056a,x3217056a
center_tapped_transformer,t5218472a,winding_1,l2936270,l2936270
center_tapped_transformer,t5218472a,winding_2,x2936270a,x2936270a
center_tapped_transformer,t5218472a,winding_3,x2936270a,x2936270a
center_tapped_transformer,t5356014a,winding_1,l3235249,l3235249
center_tapped_transformer,t5356014a,winding_2,x3235249a,x3235249a
center_tapped_transformer,t5356014a,winding_3,x3235249a,x3235249a
center_tapped_transformer,t5260528c,winding_1,l3217052,l3217052
center_tapped_transformer,t5260528c,winding_2,x3217052c,x3217052c
center_tapped_transformer,t5260528c,winding_3,x3217052c,x3217052c
center_tapped_transformer,t5355933a,winding_1,l2916598,l2916598
center_tapped_transformer,t5355933a,winding_2,x2916598a,x2916598a
center_tapped_transformer,t5355933a,winding_3,x2916598a,x2916598a
center_tapped_transformer,t5138649a,winding_1,l3048206,l3048206
center_tapped_transformer,t5138649a,winding_2,x3048206a,x3048206a
center_tapped_transformer,t5138649a,winding_3,x3048206a,x3048206a
center_tapped_transformer,t5391978c,winding_1,l3141402,l3141402
center_tapped_transformer,t5391978c,winding_2,x3141402c,x3141402c
center_tapped_transformer,t5391978c,winding_3,x3141402c,x3141402c
center_tapped_transformer,t5138642a,winding_1,l3235256,l3235256
center_tapped_transformer,t5138642a,winding_2,x3235256a,x3235256a
center_tapped_transformer,t5138642a,winding_3,x3235256a,x3235256a
center_tapped_transformer,t21149420a,winding_1,l3178973,l3178973
center_tapped_transformer,t21149420a,winding_2,x3178973a,x3178973a
center_tapped_transformer,t21149420a,winding_3,x3178973a,x3178973a
center_tapped_transformer,t21382992a,winding_1,l3197654,l3197654
center_tapped_transformer,t21382992a,winding_2,x3197654a,x3197654a
center_tapped_transformer,t21382992a,winding_3,x3197654a,x3197654a
center_tapped_transformer,t5338958c,winding_1,l3066809,l3066809
center_tapped_transformer,t5338958c,winding_2,x3066809c,x3066809c
center_tapped_transformer,t5338958c,winding_3,x3066809c,x3066809c
center_tapped_transformer,t5355585b,winding_1,l2766742,l2766742
center_tapped_transformer,t5355585b,winding_2,x2766742b,x2766742b
center_tapped_transformer,t5355585b,winding_3,x2766742b,x2766742b
center_tapped_transformer,t5338900a,winding_1,l2991908,l2991908
center_tapped_transformer,t5338900a,winding_2,x2991908a,x2991908a
center_tapped_transformer,t5338900a,winding_3,x2991908a,x2991908a
center_tapped_transformer,t5323389b,winding_1,l3065750,l3065750
center_tapped_transformer,t5323389b,winding_2,x3065750b,x3065750b
center_tapped_transformer,t5323389b,winding_3,x3065750b,x3065750b
center_tapped_transformer,t28127253a,winding_1,l3085401,l3085401
center_tapped_transformer,t28127253a,winding_2,x3085401a,x3085401a
center_tapped_transformer,t28127253a,winding_3,x3085401a,x3085401a
center_tapped_transformer,t21397067a,winding_1,l2729413,l2729413
center_tapped_transformer,t21397067a,winding_2,x2729413a,x2729413a
center_tapped_transformer,t21397067a,winding_3,x2729413a,x2729413a
center_tapped_transformer,t5260520b,winding_1,l3254915,l3254915
center_tapped_transformer,t5260520b,winding_2,x3254915b,x3254915b
center_tapped_transformer,t5260520b,winding_3,x3254915b,x3254915b
center_tapped_transformer,t5323250b,winding_1,l2748131,l2748131
center_tapped_transformer,t5323250b,winding_2,x2748131b,x2748131b
center_tapped_transformer,t5323250b,winding_3,x2748131b,x2748131b
center_tapped_transformer,t5337659c,winding_1,l3066810,l3066810
center_tapped_transformer,t5337659c,winding_2,x3066810c,x3066810c
center_tapped_transformer,t5337659c,winding_3,x3066810c,x3066810c
center_tapped_transformer,t28118903b,winding_1,l2973146,l2973146
center_tapped_transformer,t28118903b,winding_2,x2973146b,x2973146b
center_tapped_transformer,t28118903b,winding_3,x2973146b,x2973146b
center_tapped_transformer,t21398646b,winding_1,l2973180,l2973180
center_tapped_transformer,t21398646b,winding_2,x2973180b,x2973180b
center_tapped_transformer,t21398646b,winding_3,x2973180b,x2973180b
center_tapped_transformer,t5293656b,winding_1,l2973167,l2973167
center_tapped_transformer,t5293656b,winding_2,x2973167b,x2973167b
center_tapped_transformer,t5293656b,winding_3,x2973167b,x2973167b
center_tapped_transformer,t5338910c,winding_1,l2841621,l2841621
center_tapped_transformer,t5338910c,winding_2,x2841621c,x2841621c
center_tapped_transformer,t5338910c,winding_3,x2841621c,x2841621c
center_tapped_transformer,t28129923c,winding_1,l3123509,l3123509
center_tapped_transformer,t28129923c,winding_2,x3123509c,x3123509c
center_tapped_transformer,t28129923c,winding_3,x3123509c,x3123509c
center_tapped_transformer,t5337716a,winding_1,l2841627,l2841627
center_tapped_transformer,t5337716a,winding_2,x2841627a,x2841627a
center_tapped_transformer,t5337716a,winding_3,x2841627a,x2841627a
center_tapped_transformer,t5337698b,winding_1,l3235250,l3235250
center_tapped_transformer,t5337698b,winding_2,x3235250b,x3235250b
center_tapped_transformer,t5337698b,winding_3,x3235250b,x3235250b
center_tapped_transformer,t2224386946a,winding_1,l3728037,l3728037
center_tapped_transformer,t2224386946a,winding_2,x3728037a,x3728037a
center_tapped_transformer,t2224386946a,winding_3,x3728037a,x3728037a
center_tapped_transformer,t5330121b,winding_1,l3142078,l3142078
center_tapped_transformer,t5330121b,winding_2,x3142078b,x3142078b
center_tapped_transformer,t5330121b,winding_3,x3142078b,x3142078b
center_tapped_transformer,t5323252b,winding_1,l2879066,l2879066
center_tapped_transformer,t5323252b,winding_2,x2879066b,x2879066b
center_tapped_transformer,t5323252b,winding_3,x2879066b,x2879066b
center_tapped_transformer,t5441331c,winding_1,l3235254,l3235254
center_tapped_transformer,t5441331c,winding_2,x3235254c,x3235254c
center_tapped_transformer,t5441331c,winding_3,x3235254c,x3235254c
center_tapped_transformer,t5260474a,winding_1,l2917330,l2917330
center_tapped_transformer,t5260474a,winding_2,x2917330a,x2917330a
center_tapped_transformer,t5260474a,winding_3,x2917330a,x2917330a
center_tapped_transformer,t5355376b,winding_1,l2914323,l2914323
center_tapped_transformer,t5355376b,winding_2,x2914323b,x2914323b
center_tapped_transformer,t5355376b,winding_3,x2914323b,x2914323b
center_tapped_transformer,t5338944c,winding_1,l3197640,l3197640
center_tapped_transformer,t5338944c,winding_2,x3197640c,x3197640c
center_tapped_transformer,t5338944c,winding_3,x3197640c,x3197640c
center_tapped_transformer,t5260640c,winding_1,l3179673,l3179673
center_tapped_transformer,t5260640c,winding_2,x3179673c,x3179673c
center_tapped_transformer,t5260640c,winding_3,x3179673c,x3179673c
center_tapped_transformer,t5274997c,winding_1,l3048228,l3048228
center_tapped_transformer,t5274997c,winding_2,x3048228c,x3048228c
center_tapped_transformer,t5274997c,winding_3,x3048228c,x3048228c
center_tapped_transformer,t5138372c,winding_1,l3104126,l3104126
center_tapped_transformer,t5138372c,winding_2,x3104126c,x3104126c
center_tapped_transformer,t5138372c,winding_3,x3104126c,x3104126c
center_tapped_transformer,t226308721a,winding_1,l2990098,l2990098
center_tapped_transformer,t226308721a,winding_2,x2990098a,x2990098a
center_tapped_transformer,t226308721a,winding_3,x2990098a,x2990098a
center_tapped_transformer,t21380616a,winding_1,l2879067,l2879067
center_tapped_transformer,t21380616a,winding_2,x2879067a,x2879067a
center_tapped_transformer,t21380616a,winding_3,x2879067a,x2879067a
center_tapped_transformer,t226193170a,winding_1,l3176656,l3176656
center_tapped_transformer,t226193170a,winding_2,x3176656a,x3176656a
center_tapped_transformer,t226193170a,winding_3,x3176656a,x3176656a
center_tapped_transformer,t5293666c,winding_1,l2710532,l2710532
center_tapped_transformer,t5293666c,winding_2,x2710532c,x2710532c
center_tapped_transformer,t5293666c,winding_3,x2710532c,x2710532c
center_tapped_transformer,t5338994b,winding_1,l3160115,l3160115
center_tapped_transformer,t5338994b,winding_2,x3160115b,x3160115b
center_tapped_transformer,t5338994b,winding_3,x3160115b,x3160115b
center_tapped_transformer,t228665517c,winding_1,l3103822,l3103822
center_tapped_transformer,t228665517c,winding_2,x3103822c,x3103822c
center_tapped_transformer,t228665517c,winding_3,x3103822c,x3103822c
center_tapped_transformer,t5260647a,winding_1,l2805034,l2805034
center_tapped_transformer,t5260647a,winding_2,x2805034a,x2805034a
center_tapped_transformer,t5260647a,winding_3,x2805034a,x2805034a
center_tapped_transformer,t226115278a,winding_1,l3157167,l3157167
center_tapped_transformer,t226115278a,winding_2,x3157167a,x3157167a
center_tapped_transformer,t226115278a,winding_3,x3157167a,x3157167a
center_tapped_transformer,t5338977a,winding_1,l2916620,l2916620
center_tapped_transformer,t5338977a,winding_2,x2916620a,x2916620a
center_tapped_transformer,t5338977a,winding_3,x2916620a,x2916620a
center_tapped_transformer,t5338977b,winding_1,l2916620,l2916620
center_tapped_transformer,t5338977b,winding_2,x2916620b,x2916620b
center_tapped_transformer,t5338977b,winding_3,x2916620b,x2916620b
center_tapped_transformer,t5338977c,winding_1,l2916620,l2916620
center_tapped_transformer,t5338977c,winding_2,x2916620c,x2916620c
center_tapped_transformer,t5338977c,winding_3,x2916620c,x2916620c
center_tapped_transformer,t5321876a,winding_1,l3027132,l3027132
center_tapped_transformer,t5321876a,winding_2,x3027132a,x3027132a
center_tapped_transformer,t5321876a,winding_3,x3027132a,x3027132a
center_tapped_transformer,t5275001c,winding_1,l2822862,l2822862
center_tapped_transformer,t5275001c,winding_2,x2822862c,x2822862c
center_tapped_transformer,t5275001c,winding_3,x2822862c,x2822862c
center_tapped_transformer,t227411650c,winding_1,l2937757,l2937757
center_tapped_transformer,t227411650c,winding_2,x2937757c,x2937757c
center_tapped_transformer,t227411650c,winding_3,x2937757c,x2937757c
center_tapped_transformer,t21396699b,winding_1,l2860483,l2860483
center_tapped_transformer,t21396699b,winding_2,x2860483b,x2860483b
center_tapped_transformer,t21396699b,winding_3,x2860483b,x2860483b
center_tapped_transformer,t5302412a,winding_1,l3048210,l3048210
center_tapped_transformer,t5302412a,winding_2,x3048210a,x3048210a
center_tapped_transformer,t5302412a,winding_3,x3048210a,x3048210a
center_tapped_transformer,t2223661373a,winding_1,l3312692,l3312692
center_tapped_transformer,t2223661373a,winding_2,x3312692a,x3312692a
center_tapped_transformer,t2223661373a,winding_3,x3312692a,x3312692a
center_tapped_transformer,t226881700a,winding_1,l3251854,l3251854
center_tapped_transformer,t226881700a,winding_2,x3251854a,x3251854a
center_tapped_transformer,t226881700a,winding_3,x3251854a,x3251854a
center_tapped_transformer,t5355777b,winding_1,l3085398,l3085398
center_tapped_transformer,t5355777b,winding_2,x3085398b,x3085398b
center_tapped_transformer,t5355777b,winding_3,x3085398b,x3085398b
center_tapped_transformer,t5337671a,winding_1,l3254207,l3254207
center_tapped_transformer,t5337671a,winding_2,x3254207a,x3254207a
center_tapped_transformer,t5337671a,winding_3,x3254207a,x3254207a
center_tapped_transformer,t5339018a,winding_1,l2729424,l2729424
center_tapped_transformer,t5339018a,winding_2,x2729424a,x2729424a
center_tapped_transformer,t5339018a,winding_3,x2729424a,x2729424a
center_tapped_transformer,t21398676a,winding_1,l3066816,l3066816
center_tapped_transformer,t21398676a,winding_2,x3066816a,x3066816a
center_tapped_transformer,t21398676a,winding_3,x3066816a,x3066816a
center_tapped_transformer,t5138469c,winding_1,l2785518,l2785518
center_tapped_transformer,t5138469c,winding_2,x2785518c,x2785518c
center_tapped_transformer,t5138469c,winding_3,x2785518c,x2785518c
center_tapped_transformer,t5138373c,winding_1,l3029503,l3029503
center_tapped_transformer,t5138373c,winding_2,x3029503c,x3029503c
center_tapped_transformer,t5138373c,winding_3,x3029503c,x3029503c
center_tapped_transformer,t5391995a,winding_1,l2748140,l2748140
center_tapped_transformer,t5391995a,winding_2,x2748140a,x2748140a
center_tapped_transformer,t5391995a,winding_3,x2748140a,x2748140a
center_tapped_transformer,t225533423c,winding_1,l2891575,l2891575
center_tapped_transformer,t225533423c,winding_2,x2891575c,x2891575c
center_tapped_transformer,t225533423c,winding_3,x2891575c,x2891575c
center_tapped_transformer,t5260568c,winding_1,l2842329,l2842329
center_tapped_transformer,t5260568c,winding_2,x2842329c,x2842329c
center_tapped_transformer,t5260568c,winding_3,x2842329c,x2842329c
center_tapped_transformer,t5138754b,winding_1,l3254212,l3254212
center_tapped_transformer,t5138754b,winding_2,x3254212b,x3254212b
center_tapped_transformer,t5138754b,winding_3,x3254212b,x3254212b
center_tapped_transformer,t5260552a,winding_1,l3198348,l3198348
center_tapped_transformer,t5260552a,winding_2,x3198348a,x3198348a
center_tapped_transformer,t5260552a,winding_3,x3198348a,x3198348a
center_tapped_transformer,t5338968c,winding_1,l3178979,l3178979
center_tapped_transformer,t5338968c,winding_2,x3178979c,x3178979c
center_tapped_transformer,t5338968c,winding_3,x3178979c,x3178979c
center_tapped_transformer,t5247061a,winding_1,l2879054,l2879054
center_tapped_transformer,t5247061a,winding_2,x2879054a,x2879054a
center_tapped_transformer,t5247061a,winding_3,x2879054a,x2879054a
center_tapped_transformer,t5391746b,winding_1,l3085388,l3085388
center_tapped_transformer,t5391746b,winding_2,x3085388b,x3085388b
center_tapped_transformer,t5391746b,winding_3,x3085388b,x3085388b
center_tapped_transformer,t5338941c,winding_1,l2991914,l2991914
center_tapped_transformer,t5338941c,winding_2,x2991914c,x2991914c
center_tapped_transformer,t5338941c,winding_3,x2991914c,x2991914c
center_tapped_transformer,t5338982b,winding_1,l2785534,l2785534
center_tapped_transformer,t5338982b,winding_2,x2785534b,x2785534b
center_tapped_transformer,t5338982b,winding_3,x2785534b,x2785534b
center_tapped_transformer,t5339008b,winding_1,l3122835,l3122835
center_tapped_transformer,t5339008b,winding_2,x3122835b,x3122835b
center_tapped_transformer,t5339008b,winding_3,x3122835b,x3122835b
center_tapped_transformer,t21391094a,winding_1,l3085395,l3085395
center_tapped_transformer,t21391094a,winding_2,x3085395a,x3085395a
center_tapped_transformer,t21391094a,winding_3,x3085395a,x3085395a
